desired/rot/x,desired/rot/y,desired/rot/z,desired/time,feedback/rot/x,feedback/rot/y,feedback/rot/z,feedback/time,input/rot/x,input/rot/y,input/rot/z,input/time,loadcell/tran/x,loadcell/tran/y,loadcell/tran/z,loadcell/rot/x,loadcell/rot/y,loadcell/rot/z,loadcell/time,feedback/pos/x,feedback/pos/y,feedback/pos/z,temp01,temp02,temp03,temp04,springTargetLength,springCurrentLength,motorPosition,motorSpeed,motorTrajGen,marker/1_1/ts,marker/1_1/x,marker/1_1/y,marker/1_1/z,marker/1_2/ts,marker/1_2/x,marker/1_2/y,marker/1_2/z,marker/1_3/ts,marker/1_3/x,marker/1_3/y,marker/1_3/z,marker/1_4/ts,marker/1_4/x,marker/1_4/y,marker/1_4/z,marker/1_5/ts,marker/1_5/x,marker/1_5/y,marker/1_5/z,marker/1_6/ts,marker/1_6/x,marker/1_6/y,marker/1_6/z,marker/1_7/ts,marker/1_7/x,marker/1_7/y,marker/1_7/z,marker/1_8/ts,marker/1_8/x,marker/1_8/y,marker/1_8/z,marker/1_9/ts,marker/1_9/x,marker/1_9/y,marker/1_9/z,marker/1_10/ts,marker/1_10/x,marker/1_10/y,marker/1_10/z,marker/1_11/ts,marker/1_11/x,marker/1_11/y,marker/1_11/z,marker/1_12/ts,marker/1_12/x,marker/1_12/y,marker/1_12/z,marker/1_13/ts,marker/1_13/x,marker/1_13/y,marker/1_13/z,marker/1_14/ts,marker/1_14/x,marker/1_14/y,marker/1_14/z,marker/1_15/ts,marker/1_15/x,marker/1_15/y,marker/1_15/z,marker/1_16/ts,marker/1_16/x,marker/1_16/y,marker/1_16/z
0,-0.698132,0,0,0,1.5708e-05,-1.1781e-05,4066,0,-0.698132,0,0,-1.02707,1.5479,-37.3699,-0.818512,-0.850264,0.331857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98217,-0.18361,-0.00119,0,0.97061,-0.16523,0.03124,0,0.96605,-0.04325,0.07604,0,0.94551,-0.04844,0.0417,0,0.97479,-0.13983,-0.00724,0,0.98052,-0.12207,0.0096,0,0.96682,-0.11797,0.0522,0,0.99014,-0.12615,0.04317,0,0.99279,-0.14713,0.0559,0,0.98487,-0.16111,0.00979,0,0.9674,-0.13025,0.02982,0,0.96804,-0.05484,0.05228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,4000,0,1.5708e-05,-1.1781e-05,8022,0,-0.698132,0,4000,-1.06175,1.52908,-37.3308,-0.817069,-0.856011,0.333192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98217,-0.18361,-0.00119,0,0.97061,-0.16523,0.03124,0,0.96605,-0.04325,0.07604,0,0.94551,-0.04844,0.0417,0,0.97479,-0.13983,-0.00724,0,0.98052,-0.12207,0.0096,0,0.96682,-0.11797,0.0522,0,0.99014,-0.12615,0.04317,0,0.99279,-0.14713,0.0559,0,0.98487,-0.16111,0.00979,0,0.9674,-0.13025,0.02982,0,0.96804,-0.05484,0.05228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,8000,0,1.5708e-05,-1.1781e-05,12017,0,-0.698132,0,8000,-1.096,1.50344,-37.2505,-0.816473,-0.863677,0.33439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98217,-0.18361,-0.00119,0,0.97061,-0.16523,0.03124,0,0.96605,-0.04325,0.07604,0,0.94551,-0.04844,0.0417,0,0.97479,-0.13983,-0.00724,0,0.98052,-0.12207,0.0096,0,0.96682,-0.11797,0.0522,0,0.99014,-0.12615,0.04317,0,0.99279,-0.14713,0.0559,0,0.98487,-0.16111,0.00979,0,0.9674,-0.13025,0.02982,0,0.96804,-0.05484,0.05228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,12000,0,1.5708e-05,-1.1781e-05,16018,0,-0.698132,0,12000,-1.12909,1.48855,-37.1739,-0.816811,-0.869491,0.334756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98217,-0.18361,-0.00119,0,0.97061,-0.16523,0.03124,0,0.96605,-0.04325,0.07604,0,0.94551,-0.04844,0.0417,0,0.97479,-0.13983,-0.00724,0,0.98052,-0.12207,0.0096,0,0.96682,-0.11797,0.0522,0,0.99014,-0.12615,0.04317,0,0.99279,-0.14713,0.0559,0,0.98487,-0.16111,0.00979,0,0.9674,-0.13025,0.02982,0,0.96804,-0.05484,0.05228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,16000,0,1.5708e-05,-7.85398e-06,20015,0,-0.698132,0,16000,-1.16576,1.48608,-37.1416,-0.816797,-0.872868,0.334686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98234,-0.18362,-0.0012,0,0.97062,-0.16549,0.03121,0,0.96612,-0.04345,0.07612,0,0.94558,-0.04856,0.04172,0,0.97473,-0.13989,-0.00723,0,0.98081,-0.12204,0.00959,0,0.96956,0.12049,0.05085,0,0.98998,-0.12637,0.04313,0,0.99277,-0.14717,0.05595,0,0.98501,-0.16114,0.00979,0,0.96741,-0.13028,0.02984,0,0.96808,-0.05479,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,20000,0,1.1781e-05,-7.85398e-06,24015,0,-0.698132,0,20000,-1.20087,1.49129,-37.1513,-0.816057,-0.874494,0.334778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98234,-0.18362,-0.0012,0,0.97062,-0.16549,0.03121,0,0.96612,-0.04345,0.07612,0,0.94558,-0.04856,0.04172,0,0.97473,-0.13989,-0.00723,0,0.98081,-0.12204,0.00959,0,0.96956,0.12049,0.05085,0,0.98998,-0.12637,0.04313,0,0.99277,-0.14717,0.05595,0,0.98501,-0.16114,0.00979,0,0.96741,-0.13028,0.02984,0,0.96808,-0.05479,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,24000,0,1.1781e-05,-7.85398e-06,28018,0,-0.698132,0,24000,-1.22049,1.49629,-37.1732,-0.81538,-0.875267,0.335207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98234,-0.18362,-0.0012,0,0.97062,-0.16549,0.03121,0,0.96612,-0.04345,0.07612,0,0.94558,-0.04856,0.04172,0,0.97473,-0.13989,-0.00723,0,0.98081,-0.12204,0.00959,0,0.96956,0.12049,0.05085,0,0.98998,-0.12637,0.04313,0,0.99277,-0.14717,0.05595,0,0.98501,-0.16114,0.00979,0,0.96741,-0.13028,0.02984,0,0.96808,-0.05479,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,28000,0,7.85398e-06,-7.85398e-06,32013,0,-0.698132,0,28000,-1.21353,1.49773,-37.187,-0.815311,-0.875493,0.335778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98234,-0.18362,-0.0012,0,0.97062,-0.16549,0.03121,0,0.96612,-0.04345,0.07612,0,0.94558,-0.04856,0.04172,0,0.97473,-0.13989,-0.00723,0,0.98081,-0.12204,0.00959,0,0.96956,0.12049,0.05085,0,0.98998,-0.12637,0.04313,0,0.99277,-0.14717,0.05595,0,0.98501,-0.16114,0.00979,0,0.96741,-0.13028,0.02984,0,0.96808,-0.05479,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,32000,0,3.92699e-06,-7.85398e-06,36015,0,-0.698132,0,32000,-1.17922,1.49585,-37.1967,-0.815482,-0.874908,0.336181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98238,-0.18362,-0.00127,0,0.97057,-0.16526,0.03113,0,0.96597,-0.04342,0.07605,0,0.94542,-0.04848,0.04165,0,0.9747,-0.13977,-0.00725,0,0.98073,-0.12209,0.00968,0,0.96667,-0.11799,0.05226,0,0.99014,-0.12612,0.04312,0,0.99275,-0.14709,0.05586,0,0.98487,-0.16106,0.00978,0,0.96762,-0.13033,0.02991,0,0.96821,-0.05501,0.05232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.698132,0,36000,0,0,-7.85398e-06,40015,0,-0.698132,0,36000,-1.13671,1.49526,-37.2027,-0.81544,-0.873647,0.336341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98238,-0.18362,-0.00127,0,0.97057,-0.16526,0.03113,0,0.96597,-0.04342,0.07605,0,0.94542,-0.04848,0.04165,0,0.9747,-0.13977,-0.00725,0,0.98073,-0.12209,0.00968,0,0.96667,-0.11799,0.05226,0,0.99014,-0.12612,0.04312,0,0.99275,-0.14709,0.05586,0,0.98487,-0.16106,0.00978,0,0.96762,-0.13033,0.02991,0,0.96821,-0.05501,0.05232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
