desired/rot/x,desired/rot/y,desired/rot/z,desired/time,feedback/rot/x,feedback/rot/y,feedback/rot/z,feedback/time,input/rot/x,input/rot/y,input/rot/z,input/time,loadcell/tran/x,loadcell/tran/y,loadcell/tran/z,loadcell/rot/x,loadcell/rot/y,loadcell/rot/z,loadcell/time,feedback/pos/x,feedback/pos/y,feedback/pos/z,temp01,temp02,temp03,temp04,springTargetLength,springCurrentLength,motorPosition,motorSpeed,motorTrajGen,marker/1_1/ts,marker/1_1/x,marker/1_1/y,marker/1_1/z,marker/1_2/ts,marker/1_2/x,marker/1_2/y,marker/1_2/z,marker/1_3/ts,marker/1_3/x,marker/1_3/y,marker/1_3/z,marker/1_4/ts,marker/1_4/x,marker/1_4/y,marker/1_4/z,marker/1_5/ts,marker/1_5/x,marker/1_5/y,marker/1_5/z,marker/1_6/ts,marker/1_6/x,marker/1_6/y,marker/1_6/z,marker/1_7/ts,marker/1_7/x,marker/1_7/y,marker/1_7/z,marker/1_8/ts,marker/1_8/x,marker/1_8/y,marker/1_8/z,marker/1_9/ts,marker/1_9/x,marker/1_9/y,marker/1_9/z,marker/1_10/ts,marker/1_10/x,marker/1_10/y,marker/1_10/z,marker/1_11/ts,marker/1_11/x,marker/1_11/y,marker/1_11/z,marker/1_12/ts,marker/1_12/x,marker/1_12/y,marker/1_12/z,marker/1_13/ts,marker/1_13/x,marker/1_13/y,marker/1_13/z,marker/1_14/ts,marker/1_14/x,marker/1_14/y,marker/1_14/z,marker/1_15/ts,marker/1_15/x,marker/1_15/y,marker/1_15/z,marker/1_16/ts,marker/1_16/x,marker/1_16/y,marker/1_16/z
0,0,0,0,-1.9635e-05,1.5708e-05,3.92699e-06,4046,0,0,0,0,-3.70677,1.90966,-13.987,-0.829062,-0.172622,-0.072698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88708,-0.06744,-0.03418,0,0.90396,-0.0869,-0.0143,0,0.901,-0.02847,0.0109,0,0.90413,-0.0648,-0.01945,0,0.88173,-0.00897,-0.03595,0,0.88888,-0.00175,-0.01171,0,0.8967,-0.05208,0.00064,0,0.89577,0.06833,0.06371,0,0.89291,0.03248,0.08257,0,0.89948,0.04168,0.05957,0,0.86861,-0.00952,0.00292,0,0.88122,-0.02676,0.02724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4000,-1.9635e-05,1.5708e-05,3.92699e-06,8026,0,0,0,4000,-3.71111,1.91163,-13.9228,-0.828246,-0.173318,-0.0726838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88711,-0.06751,-0.03427,0,0.90396,-0.08714,-0.01433,0,0.90095,-0.02855,0.01088,0,0.90421,-0.06491,-0.01944,0,0.88171,-0.00884,-0.03588,0,0.88883,-0.00161,-0.01177,0,0.89674,-0.05196,0.00066,0,0.89574,0.06822,0.06366,0,0.89305,0.03233,0.08261,0,0.89942,0.04161,0.05948,0,0.86846,-0.00955,0.00291,0,0.88105,-0.027,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8000,-1.9635e-05,1.5708e-05,3.92699e-06,12021,0,0,0,8000,-3.71272,1.90316,-13.8745,-0.82816,-0.17354,-0.072506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88711,-0.06751,-0.03427,0,0.90396,-0.08714,-0.01433,0,0.90095,-0.02855,0.01088,0,0.90421,-0.06491,-0.01944,0,0.88171,-0.00884,-0.03588,0,0.88883,-0.00161,-0.01177,0,0.89674,-0.05196,0.00066,0,0.89574,0.06822,0.06366,0,0.89305,0.03233,0.08261,0,0.89942,0.04161,0.05948,0,0.86846,-0.00955,0.00291,0,0.88105,-0.027,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12000,-1.9635e-05,1.5708e-05,0,16021,0,0,0,12000,-3.71506,1.89521,-13.866,-0.828531,-0.173236,-0.072255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88711,-0.06751,-0.03427,0,0.90396,-0.08714,-0.01433,0,0.90095,-0.02855,0.01088,0,0.90421,-0.06491,-0.01944,0,0.88171,-0.00884,-0.03588,0,0.88883,-0.00161,-0.01177,0,0.89674,-0.05196,0.00066,0,0.89574,0.06822,0.06366,0,0.89305,0.03233,0.08261,0,0.89942,0.04161,0.05948,0,0.86846,-0.00955,0.00291,0,0.88105,-0.027,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16000,-1.5708e-05,1.1781e-05,3.92699e-06,20017,0,0,0,16000,-3.71751,1.88889,-13.8734,-0.828536,-0.173061,-0.0720013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88711,-0.06751,-0.03427,0,0.90396,-0.08714,-0.01433,0,0.90095,-0.02855,0.01088,0,0.90421,-0.06491,-0.01944,0,0.88171,-0.00884,-0.03588,0,0.88883,-0.00161,-0.01177,0,0.89674,-0.05196,0.00066,0,0.89574,0.06822,0.06366,0,0.89305,0.03233,0.08261,0,0.89942,0.04161,0.05948,0,0.86846,-0.00955,0.00291,0,0.88105,-0.027,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20000,-1.5708e-05,1.1781e-05,0,24029,0,0,0,20000,-3.71759,1.88355,-13.8799,-0.828259,-0.17326,-0.0717868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88709,-0.06751,-0.03421,0,0.90401,-0.08695,-0.01435,0,0.90089,-0.02847,0.01088,0,0.90418,-0.06486,-0.01939,0,0.88174,-0.00893,-0.03588,0,0.88877,-0.00174,-0.01175,0,0.89678,-0.05213,0.00067,0,0.89582,0.0684,0.06365,0,0.89293,0.03259,0.08251,0,0.89934,0.04167,0.05948,0,0.86857,-0.00942,0.00288,0,0.88113,-0.02692,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24000,-1.5708e-05,1.1781e-05,3.92699e-06,28036,0,0,0,24000,-3.71202,1.87668,-13.8768,-0.827689,-0.173796,-0.0717132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88709,-0.06751,-0.03421,0,0.90401,-0.08695,-0.01435,0,0.90089,-0.02847,0.01088,0,0.90418,-0.06486,-0.01939,0,0.88174,-0.00893,-0.03588,0,0.88877,-0.00174,-0.01175,0,0.89678,-0.05213,0.00067,0,0.89582,0.0684,0.06365,0,0.89293,0.03259,0.08251,0,0.89934,0.04167,0.05948,0,0.86857,-0.00942,0.00288,0,0.88113,-0.02692,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28000,-1.5708e-05,1.1781e-05,0,32033,0,0,0,28000,-3.70262,1.86627,-13.8835,-0.82737,-0.173998,-0.0717771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88709,-0.06751,-0.03421,0,0.90401,-0.08695,-0.01435,0,0.90089,-0.02847,0.01088,0,0.90418,-0.06486,-0.01939,0,0.88174,-0.00893,-0.03588,0,0.88877,-0.00174,-0.01175,0,0.89678,-0.05213,0.00067,0,0.89582,0.0684,0.06365,0,0.89293,0.03259,0.08251,0,0.89934,0.04167,0.05948,0,0.86857,-0.00942,0.00288,0,0.88113,-0.02692,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32000,-1.5708e-05,1.1781e-05,3.92699e-06,36034,0,0,0,32000,-3.69563,1.85529,-13.8996,-0.827513,-0.173649,-0.0719916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88709,-0.06751,-0.03421,0,0.90401,-0.08695,-0.01435,0,0.90089,-0.02847,0.01088,0,0.90418,-0.06486,-0.01939,0,0.88174,-0.00893,-0.03588,0,0.88877,-0.00174,-0.01175,0,0.89678,-0.05213,0.00067,0,0.89582,0.0684,0.06365,0,0.89293,0.03259,0.08251,0,0.89934,0.04167,0.05948,0,0.86857,-0.00942,0.00288,0,0.88113,-0.02692,0.02721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36000,-1.5708e-05,1.1781e-05,0,40030,0,0,0,36000,-3.69134,1.8501,-13.8958,-0.827408,-0.173414,-0.0722766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8872,-0.06783,-0.03429,0,0.90391,-0.08722,-0.01434,0,0.901,-0.0284,0.01085,0,0.90416,-0.06472,-0.01945,0,0.88171,-0.00907,-0.03591,0,0.8888,-0.0017,-0.01172,0,0.89661,-0.052,0.00068,0,0.89586,0.06833,0.0637,0,0.89301,0.0325,0.08258,0,0.89942,0.04171,0.05948,0,0.86864,-0.00979,0.00291,0,0.88107,-0.02667,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
